Gene	Waves	Rho	Pval	BootP	PermP	BootP_All
1046	RP11-244H3.4	Alpha	0.544117647058823	0.0293363374813766	0.01	0.03	0.02
1047	RP11-26J3.4	Alpha	0.576470588235294	0.0194151403865316	0.03	0.03	0
1048	RP11-58C22.1	Alpha	0.661764705882353	0.00523375330132751	0	0	0
1049	RP11-77K12.1	Alpha	0.620588235294118	0.0103135155496777	0.02	0.01	0.03
1050	RP5-874C20.8	Alpha	0.582352941176471	0.0179327341310354	0.03	0.01	0.03
1051	RPL13	Alpha	-0.582352941176471	0.0179327341310354	0.01	0	0.02
1052	RPL22	Alpha	-0.573529411764706	0.0201910380465231	0.04	0.01	0.04
1053	RPL28	Alpha	-0.644117647058823	0.00708152408658287	0.02	0.01	0
1054	RPL3	Alpha	-0.529411764705882	0.0349520067895182	0.02	0.02	0.04
1055	RPL6	Alpha	-0.638235294117647	0.00780113863100802	0.01	0.03	0.01
1056	RPLP1	Alpha	-0.617647058823529	0.0107879846019488	0	0.01	0.01
1057	RPS29	Alpha	-0.585294117647059	0.0172252866160948	0.03	0	0.01
1058	RPS4X	Alpha	-0.7	0.00253509460443193	0.01	0	0.01
1059	RSRC1	Alpha	0.688235294117647	0.00320390861439574	0	0.02	0.01
1060	RXRA	Alpha	-0.570588235294118	0.0209906963682178	0.01	0.03	0.04
1061	SAA2-SAA4	Alpha	0.735294117647059	0.00117161553509918	0	0	0
1062	SAE1	Alpha	-0.544117647058823	0.0293363374813766	0	0.03	0.02
1063	SALL2	Alpha	-0.676470588235294	0.00400825239020936	0	0	0.02
1064	SASS6	Alpha	0.520588235294118	0.0386909071406499	0.04	0.04	0.03
1065	SCAF8	Alpha	0.635294117647059	0.00818206461633403	0.01	0	0
1066	SCARB1	Alpha	-0.547058823529412	0.028301087242109	0.01	0.02	0.03
1067	SCOC	Alpha	0.529411764705882	0.0349520067895181	0.04	0.02	0.03
1068	SCRN1	Alpha	-0.605882352941176	0.0128602985333672	0.01	0.01	0.02
1069	SCUBE2	Alpha	0.667647058823529	0.00471198194798998	0	0	0
1070	SDK2	Alpha	-0.564705882352941	0.0226632048441846	0.04	0.01	0.03
1071	SEC22B	Alpha	0.511764705882353	0.0427234481633318	0.04	0.01	0.01
1072	SECISBP2L	Alpha	0.597058823529412	0.014609731954981	0	0.01	0
1073	SENP1	Alpha	0.538235294117647	0.0314932282058384	0.03	0.03	0.03
1074	SEPSECS	Alpha	0.520588235294118	0.0386909071406499	0.02	0.04	0.03
1075	SERAC1	Alpha	0.641176470588235	0.00743441908253395	0.01	0	0.01
1076	SERPINE3	Alpha	0.541176470588235	0.0304002188881702	0.03	0.03	0.03
1077	SERPINF1	Alpha	-0.585294117647059	0.0172252866160948	0.01	0.03	0.02
1078	SERTAD2	Alpha	0.617647058823529	0.0107879846019488	0	0.01	0
1079	SESN1	Alpha	0.561764705882353	0.0235370164742809	0.01	0.01	0.01
1080	SETD9	Alpha	0.726470588235294	0.00143618263507853	0.01	0.01	0
1081	SF3A3	Alpha	-0.541176470588235	0.0304002188881703	0.01	0.03	0.03
1082	SF3B1	Alpha	-0.582352941176471	0.0179327341310354	0.02	0.01	0.02
1083	SGCE	Alpha	0.544117647058823	0.0293363374813766	0.02	0.04	0.02
1084	SGSM1	Alpha	-0.573529411764706	0.0201910380465231	0.01	0.02	0.01
1085	SH2B2	Alpha	-0.564705882352941	0.0226632048441846	0.01	0.02	0.02
1086	SHANK1	Alpha	-0.602941176470588	0.0134241253978913	0.01	0.01	0.03
1087	SIRT4	Alpha	-0.635294117647059	0.00818206461633403	0	0	0.02
1088	SLC10A7	Alpha	0.544117647058823	0.0293363374813766	0.04	0.04	0.02
1089	SLC22A6	Alpha	-0.55	0.0272939727097307	0.01	0.01	0.02
1090	SLC22A8	Alpha	-0.661764705882353	0.00523375330132754	0	0.01	0.01
1091	SLC25A25	Alpha	-0.597058823529412	0.014609731954981	0.01	0.03	0.01
1092	SLC25A32	Alpha	0.608823529411765	0.0123152031982465	0.02	0.01	0.02
1093	SLC30A7	Alpha	0.611764705882353	0.0117884050531152	0.01	0.03	0
1094	SLC35A5	Alpha	0.567647058823529	0.021814592143743	0.02	0.01	0
1095	SLC35E2	Alpha	-0.647058823529412	0.00674207700717987	0	0	0.03
1096	SLC35F5	Alpha	0.558823529411765	0.0244365114245058	0.01	0.01	0.03
1097	SLC38A9	Alpha	0.673529411764706	0.0042327392484605	0.01	0.02	0.01
1098	SLC3A1	Alpha	0.552941176470588	0.0263144998706665	0.01	0.01	0.02
1099	SLC3A2	Alpha	-0.694117647058824	0.00285370590345691	0	0.02	0.01
1100	SLC43A1	Alpha	-0.579411764705882	0.0186625294177119	0.01	0.02	0.02
1101	SLC5A4	Alpha	0.594117647058824	0.015232400876328	0	0.04	0.02
1102	SLC5A5	Alpha	-0.55	0.0272939727097307	0.03	0.02	0.02
1103	SLC6A12	Alpha	-0.602941176470588	0.0134241253978913	0.01	0.04	0.02
1104	SLC7A5	Alpha	-0.567647058823529	0.021814592143743	0.02	0.02	0.03
1105	SLC8A1	Alpha	-0.602941176470588	0.0134241253978913	0.01	0	0.02
1106	SLITRK6	Alpha	0.652941176470588	0.00610204667907699	0	0.01	0.01
1107	SMIM10L2A	Alpha	-0.5	0.0485802888870239	0.03	0.04	0.04
1108	SNX33	Alpha	-0.520588235294118	0.0386909071406501	0.04	0.03	0.02
1109	SOCS7	Alpha	-0.523529411764706	0.0374126481301495	0.03	0.02	0.02
1110	SORBS1	Alpha	-0.705882352941176	0.00224590060105133	0	0.02	0.01
1111	SOX30	Alpha	0.711764705882353	0.00198404324776996	0	0.01	0
1112	SPPL2A	Alpha	0.570588235294118	0.0209906963682178	0.01	0	0.01
1113	SPTAN1	Alpha	-0.620588235294118	0.0103135155496777	0	0	0
1114	SPTBN1	Alpha	-0.635294117647059	0.00818206461633403	0	0.01	0
1115	SQLE	Alpha	0.547058823529412	0.0283010872421088	0.02	0.01	0
1116	SQSTM1	Alpha	-0.605882352941176	0.0128602985333672	0	0	0.01
1117	SRM	Alpha	-0.702941176470588	0.00238695266930094	0.01	0	0
1118	SRRM2	Alpha	-0.55	0.0272939727097307	0.03	0.04	0
1119	SRRM3	Alpha	-0.641176470588235	0.00743441908253395	0.01	0.01	0.02
1120	SSH1	Alpha	-0.708823529411765	0.00211168123925454	0	0.01	0
1121	SSU72	Alpha	-0.526470588235294	0.0361665149722456	0.01	0.04	0.02
1122	ST3GAL6	Alpha	0.6	0.0140071223296	0	0.01	0.02
1123	ST7L	Alpha	0.55	0.0272939727097306	0.01	0.02	0.04
1124	STAU1	Alpha	-0.535294117647059	0.0326158632940221	0.04	0.01	0.02
1125	STK35	Alpha	-0.758823529411765	0.00065403023616479	0	0	0
1126	STKLD1	Alpha	-0.585294117647059	0.0172252866160948	0.01	0	0.02
1127	STMN1	Alpha	-0.564705882352941	0.0226632048441846	0.02	0.02	0.02
1128	STPG1	Alpha	0.620588235294118	0.0103135155496777	0.01	0.02	0
1129	SULF2	Alpha	-0.594117647058824	0.015232400876328	0.02	0.01	0.01
1130	SUPT20H	Alpha	0.597058823529412	0.014609731954981	0.04	0.02	0.03
1131	SUPT3H	Alpha	0.638235294117647	0.00780113863100802	0	0.01	0
1132	SYNM	Alpha	-0.623529411764706	0.00985565039092201	0.02	0.04	0
1133	TACC2	Alpha	-0.597058823529412	0.014609731954981	0.01	0.02	0.02
1134	TACR3	Alpha	0.573529411764706	0.0201910380465231	0.03	0.02	0.03
1135	TAF4	Alpha	-0.576470588235294	0.0194151403865316	0.02	0.02	0.01
1136	TAF4B	Alpha	0.5	0.0485802888870239	0.01	0.01	0.03
1137	TAF9B	Alpha	0.547058823529412	0.0283010872421088	0.02	0.03	0
1138	TBC1D12	Alpha	0.526470588235294	0.0361665149722455	0.02	0.02	0.03
1139	TBC1D9	Alpha	-0.552941176470588	0.0263144998706666	0.02	0.02	0.01
1140	TBCEL	Alpha	0.608823529411765	0.0123152031982465	0.02	0	0
1141	TCEA2	Alpha	-0.7	0.00253509460443193	0	0	0
1142	TCF20	Alpha	-0.611764705882353	0.0117884050531152	0	0.02	0.01
1143	TCF24	Alpha	0.632352941176471	0.00857758410309935	0.01	0.01	0
1144	TDRD5	Alpha	0.638235294117647	0.00780113863100802	0	0.01	0.01
1145	TESK2	Alpha	0.561764705882353	0.0235370164742809	0.01	0.03	0.01
1146	TFAP2E	Alpha	-0.555882352941176	0.0253621763206081	0.04	0.03	0.01
1147	TFB1M	Alpha	0.526470588235294	0.0361665149722455	0.04	0.03	0.01
1148	THAP8	Alpha	-0.570588235294118	0.0209906963682178	0	0.01	0
1149	THOC5	Alpha	-0.697058823529412	0.0026905894025606	0.01	0	0
1150	TLN1	Alpha	-0.582352941176471	0.0179327341310354	0	0.01	0.01
1151	TLN2	Alpha	-0.544117647058823	0.0293363374813766	0.01	0.03	0.03
1152	TMEFF2	Alpha	0.623529411764706	0.00985565039092204	0	0	0.01
1153	TMEM106B	Alpha	0.6	0.0140071223296	0.01	0.01	0.01
1154	TMEM126B	Alpha	0.517647058823529	0.0400017929595607	0.03	0.03	0.01
1155	TMEM131	Alpha	0.538235294117647	0.0314932282058384	0.02	0.02	0.03
1156	TMEM133	Alpha	0.55	0.0272939727097306	0.01	0.02	0.01
1157	TMEM161B	Alpha	0.688235294117647	0.00320390861439574	0	0	0
1158	TMEM201	Alpha	-0.558823529411765	0.0244365114245058	0.01	0.01	0.02
1159	TMEM209	Alpha	0.644117647058823	0.00708152408658287	0.02	0	0
1160	TMEM257	Alpha	0.573529411764706	0.0201910380465231	0.03	0.03	0.01
1161	TMEM43	Alpha	-0.541176470588235	0.0304002188881703	0.04	0.02	0.02
1162	TMEM5	Alpha	0.532352941176471	0.0337686229602347	0.02	0.04	0.04
1163	TMEM62	Alpha	0.685294117647059	0.00339156174521659	0	0	0.01
1164	TMEM64	Alpha	0.717647058823529	0.00174753506047024	0	0.01	0
1165	TMEM86A	Alpha	-0.691176470588235	0.00302471879504341	0.01	0.02	0
1166	TMEM87B	Alpha	0.558823529411765	0.0244365114245058	0.03	0.02	0
1167	TMPRSS5	Alpha	0.691176470588235	0.00302471879504341	0.01	0	0.01
1168	TNRC6B	Alpha	-0.623529411764706	0.00985565039092201	0.01	0.01	0
1169	TOP1MT	Alpha	-0.605882352941176	0.0128602985333672	0.02	0.04	0.03
1170	TPD52	Alpha	0.523529411764706	0.0374126481301494	0.04	0.03	0.04
1171	TPK1	Alpha	0.514705882352941	0.041345806442249	0.03	0.04	0.03
1172	TPTE2	Alpha	0.691176470588235	0.00302471879504341	0	0	0.01
1173	TRAK1	Alpha	-0.626470588235294	0.00941397730678363	0	0.02	0.01
1174	TRIM24	Alpha	0.65	0.0064157065211753	0.01	0.02	0
1175	TRIM8	Alpha	-0.532352941176471	0.0337686229602348	0.01	0	0.02
1176	TRMT1	Alpha	-0.582352941176471	0.0179327341310354	0.01	0.02	0.01
1177	TRMT61A	Alpha	-0.764705882352941	0.000559676294356745	0	0	0
1178	TRPM3	Alpha	-0.544117647058823	0.0293363374813766	0.01	0.03	0.02
1179	TSC1	Alpha	-0.547058823529412	0.028301087242109	0.03	0	0.03
1180	TSEN15	Alpha	0.664705882352941	0.00496738593748199	0	0.01	0.01
1181	TSPAN10	Alpha	0.573529411764706	0.0201910380465231	0.01	0.02	0.01
1182	TSPAN19	Alpha	0.597058823529412	0.014609731954981	0.01	0.01	0.01
1183	TTC13	Alpha	0.597058823529412	0.014609731954981	0.02	0.02	0.01
1184	TTC5	Alpha	-0.567647058823529	0.021814592143743	0.02	0.02	0
1185	TXLNA	Alpha	-0.597058823529412	0.014609731954981	0.02	0	0.02
1186	UBA2	Alpha	-0.65	0.0064157065211753	0	0	0.01
1187	UBE2D1	Alpha	0.638235294117647	0.00780113863100802	0.01	0	0
1188	UBE2E2	Alpha	0.552941176470588	0.0263144998706665	0.03	0.03	0
1189	UBE2E3	Alpha	0.567647058823529	0.021814592143743	0	0	0.03
1190	UBE2H	Alpha	-0.526470588235294	0.0361665149722456	0.04	0.03	0.02
1191	UBE2Q1	Alpha	-0.532352941176471	0.0337686229602348	0.02	0.03	0.02
1192	UBE2Q2	Alpha	0.555882352941176	0.025362176320608	0.04	0.02	0.01
1193	UBE2S	Alpha	-0.620588235294118	0.0103135155496777	0.01	0	0.03
1194	UBL7	Alpha	-0.529411764705882	0.0349520067895182	0.02	0.02	0.04
1195	UBXN7	Alpha	-0.535294117647059	0.0326158632940221	0.01	0.01	0
1196	UNC13A	Alpha	-0.517647058823529	0.0400017929595607	0.02	0.03	0.04
1197	UNC93B1	Alpha	0.641176470588235	0.00743441908253395	0.01	0	0
1198	UQCRH	Alpha	-0.617647058823529	0.0107879846019488	0.01	0.03	0
1199	USF1	Alpha	-0.547058823529412	0.028301087242109	0.02	0.04	0.02
1200	VAPB	Alpha	-0.55	0.0272939727097307	0.02	0.01	0.03
1201	VASP	Alpha	-0.520588235294118	0.0386909071406501	0.01	0.01	0.04
1202	VCP	Alpha	-0.561764705882353	0.023537016474281	0.02	0.03	0.01
1203	VDAC1	Alpha	-0.538235294117647	0.0314932282058384	0.02	0.01	0.02
1204	VIT	Alpha	0.591176470588235	0.0158755795556415	0.01	0.03	0
1205	VPS53	Alpha	-0.544117647058823	0.0293363374813766	0	0.04	0.04
1206	VWA8	Alpha	0.623529411764706	0.00985565039092204	0	0.02	0.02
1207	VWA9	Alpha	0.576470588235294	0.0194151403865316	0.01	0.01	0.04
1208	WASH1	Alpha	0.6	0.0140071223296	0.02	0	0.02
1209	WDPCP	Alpha	0.529411764705882	0.0349520067895181	0.03	0.02	0.04
1210	WDR13	Alpha	-0.535294117647059	0.0326158632940221	0.03	0.01	0.04
1211	WHSC1	Alpha	-0.552941176470588	0.0263144998706666	0.02	0.03	0.02
1212	WNT10B	Alpha	-0.535294117647059	0.0326158632940221	0.02	0.02	0.03
1213	WNT2	Alpha	0.555882352941176	0.025362176320608	0	0.03	0.02
1214	XKR7	Alpha	-0.655882352941176	0.00580073696223151	0.01	0	0.01
1215	XPO4	Alpha	0.658823529411765	0.00551142233634371	0	0	0.01
1216	XRCC4	Alpha	0.620588235294118	0.0103135155496777	0	0	0
1217	XRRA1	Alpha	0.614705882352941	0.011279474063305	0.01	0.02	0.02
1218	YTHDF1	Alpha	-0.547058823529412	0.028301087242109	0.04	0.02	0.01
1219	YWHAH	Alpha	-0.547058823529412	0.028301087242109	0.03	0.02	0.01
1220	ZBED5	Alpha	0.579411764705882	0.0186625294177119	0.01	0.03	0.02
1221	ZBTB4	Alpha	-0.644117647058823	0.00708152408658287	0	0.02	0
1222	ZCCHC7	Alpha	0.638235294117647	0.00780113863100802	0	0	0
1223	ZDHHC13	Alpha	0.738235294117647	0.00109285081184815	0	0	0
1224	ZDHHC2	Alpha	0.547058823529412	0.0283010872421088	0.02	0.02	0.02
1225	ZFP69	Alpha	0.6	0.0140071223296	0	0	0.01
1226	ZGRF1	Alpha	0.661764705882353	0.00523375330132751	0	0	0
1227	ZMIZ1	Alpha	-0.558823529411765	0.0244365114245058	0.02	0.02	0.02
1228	ZNF106	Alpha	-0.682352941176471	0.00358797041175672	0.01	0	0
1229	ZNF267	Alpha	0.6	0.0140071223296	0.01	0.03	0
1230	ZNF317	Alpha	-0.570588235294118	0.0209906963682178	0.01	0.01	0.01
1231	ZNF32	Alpha	-0.611764705882353	0.0117884050531152	0.01	0	0.01
1232	ZNF398	Alpha	-0.7	0.00253509460443193	0.01	0	0
1233	ZNF407	Alpha	0.673529411764706	0.0042327392484605	0	0	0
1234	ZNF414	Alpha	-0.758823529411765	0.00065403023616479	0	0.01	0
1235	ZNF428	Alpha	-0.570588235294118	0.0209906963682178	0.01	0.01	0.01
1236	ZNF442	Alpha	0.75	0.000819764027255587	0	0	0
1237	ZNF445	Alpha	-0.673529411764706	0.0042327392484605	0	0.02	0
1238	ZNF493	Alpha	0.717647058823529	0.00174753506047024	0	0	0.01
1239	ZNF512B	Alpha	-0.573529411764706	0.0201910380465231	0.04	0.02	0.01
1240	ZNF526	Alpha	-0.547058823529412	0.028301087242109	0.03	0.03	0.02
1241	ZNF529	Alpha	0.597058823529412	0.014609731954981	0	0.01	0.03
1242	ZNF592	Alpha	-0.570588235294118	0.0209906963682178	0.02	0.01	0.03
1243	ZNF639	Alpha	0.55	0.0272939727097306	0.02	0.03	0.03
1244	ZNF678	Alpha	0.620588235294118	0.0103135155496777	0	0	0.02
1245	ZNF696	Alpha	-0.65	0.0064157065211753	0	0.01	0
1246	ZNF800	Alpha	0.697058823529412	0.0026905894025606	0	0.02	0.01
1247	ZNF879	Alpha	0.5	0.0485802888870239	0.02	0.02	0.04
1248	ZSCAN16	Alpha	0.673529411764706	0.0042327392484605	0	0	0.03
1249	AASDHPPT	Beta	0.56070655356426	0.0238576461278064	0	0.02	0.03
1250	ABHD14A-ACY1	Beta	0.540103163144576	0.0307956833112661	0.03	0.03	0
1251	ABHD14B	Beta	-0.535688150911787	0.0324637257751165	0.02	0.04	0.03
1252	ACSBG1	Beta	-0.581309943983944	0.0181889520246734	0.01	0.04	0.01
1253	ADAM32	Beta	0.540103163144576	0.0307956833112661	0	0.02	0.02
1254	AFF3	Beta	-0.606328346636418	0.0127764473705819	0.02	0.01	0.01
1255	AK7	Beta	0.635761761521681	0.00812053214718945	0.01	0	0.02
1256	ALDH2	Beta	-0.553348199842945	0.026181102292901	0.04	0.04	0.02
1257	ALDH6A1	Beta	-0.568064907285576	0.0216960473659159	0	0.02	0.02
1258	ALG1L	Beta	0.559234882819997	0.0243091449491186	0.03	0.01	0.04
1259	ALG6	Beta	0.554819870587208	0.0257030961450566	0.03	0.04	0.04
1260	ANAPC4	Beta	0.657836822685628	0.00560716636767443	0	0.01	0
1261	ANKRD28	Beta	0.596026651426576	0.014825942879494	0	0.03	0.01
1262	ANKRD54	Beta	0.543046504633103	0.0297204498005827	0	0.01	0.03
1263	AP002962.1	Beta	0.573951590262629	0.0200782157689291	0.01	0.03	0.03
1264	APLP2	Beta	-0.594554980682313	0.0151385269561172	0.02	0.02	0
1265	ARHGAP39	Beta	-0.500368053049471	0.0483884688819304	0.04	0.04	0.03
1266	ARMC10	Beta	0.607800017380681	0.0125027953394808	0	0	0
1267	ARPC4-TTLL3	Beta	0.732892030643049	0.00123933062580369	0	0	0
1268	ASRGL1	Beta	-0.556291541331471	0.0252318087682469	0.02	0.03	0.02
1269	ATG10	Beta	0.704930286502049	0.00229079931322222	0	0	0.01
1270	ATG4C	Beta	0.687270237570891	0.00326453417513054	0.01	0	0.02
1271	ATP5H	Beta	-0.522443114213418	0.0378809936649528	0.03	0.01	0.02
1272	ATP6AP1L	Beta	0.650478468964312	0.00636382440432683	0.01	0.01	0.01
1273	ATP6V0A1	Beta	-0.638705103010207	0.00774161725265413	0	0.01	0
1274	AUH	Beta	0.59308330993805	0.0154562291350493	0	0.01	0.02
1275	AXDND1	Beta	0.607800017380681	0.0125027953394808	0.02	0.03	0
1276	AXL	Beta	-0.62104505407905	0.0102413219598579	0.01	0.01	0
1277	BCAP31	Beta	-0.516556431236366	0.0404962799294781	0.04	0.01	0
1278	BCAS3	Beta	0.501839723793734	0.0476271042058431	0.04	0.02	0.03
1279	BCL11B	Beta	-0.575423261006892	0.019688736553258	0.03	0.03	0.01
1280	BLID	Beta	0.59308330993805	0.0154562291350493	0.04	0.02	0.01
1281	BOLA1	Beta	0.529801467934734	0.0347934315921443	0.01	0.03	0.02
1282	BTBD16	Beta	0.647535127475786	0.00668834580081139	0.03	0.02	0.02
1283	BTD	Beta	0.675496871616786	0.00408148600450746	0.01	0.01	0
1284	BYSL	Beta	-0.585724956216734	0.0171235047014865	0.04	0.01	0.01
1285	C12orf60	Beta	0.651950139708576	0.00620633770738948	0.01	0	0
1286	C19orf18	Beta	0.532744809423261	0.0336132774006908	0.02	0.04	0.01
1287	C19orf38	Beta	0.538631492400313	0.0313442761205177	0.04	0.01	0
1288	C1orf112	Beta	0.607800017380681	0.0125027953394808	0	0.02	0.04
1289	C1orf21	Beta	-0.625460066311839	0.00956392574917053	0.01	0	0.03
1290	C1QC	Beta	-0.576894931751155	0.0193051297118493	0.03	0.01	0
1291	C1QTNF3-AMACR	Beta	0.628403407800365	0.00913234822864465	0.01	0	0.01
1292	C1S	Beta	-0.681383554593839	0.00365467400755131	0	0.01	0
1293	C2	Beta	0.585724956216734	0.0171235047014865	0.01	0.02	0.01
1294	C2orf76	Beta	0.568064907285576	0.0216960473659159	0.01	0.04	0
1295	C3orf58	Beta	0.590139968449523	0.016107214900766	0.03	0	0.01
1296	CALR	Beta	-0.551876529098681	0.0266658887042318	0.02	0.02	0.03
1297	CARF	Beta	0.690213579059418	0.00308246839110963	0.01	0	0
1298	CCDC15	Beta	0.607800017380681	0.0125027953394808	0	0.01	0
1299	CCDC69	Beta	-0.575423261006892	0.019688736553258	0	0.03	0
1300	CCDC89	Beta	0.559234882819997	0.0243091449491186	0	0.04	0.04
1301	CD226	Beta	0.768212128505365	0.000508979140638791	0	0	0
1302	CDC20B	Beta	-0.576894931751155	0.0193051297118493	0.01	0.02	0.02
1303	CDH20	Beta	0.576894931751155	0.0193051297118493	0.01	0.01	0.04
1304	CDK6	Beta	0.684326896082365	0.00345517111697844	0.01	0	0
1305	CELF4	Beta	-0.675496871616786	0.00408148600450746	0.01	0.01	0
1306	CELSR1	Beta	-0.634290090777418	0.00831542258089175	0.01	0	0
1307	CEP44	Beta	0.559234882819997	0.0243091449491186	0.04	0.03	0.01
1308	CHRNA5	Beta	0.532744809423261	0.0336132774006908	0.02	0.03	0.01
1309	CLEC17A	Beta	0.519499772724892	0.0391722065426495	0.02	0.03	0.04
1310	CLTCL1	Beta	0.610743358869207	0.0119692931464301	0.03	0.01	0
1311	COL9A1	Beta	0.501839723793734	0.0476271042058431	0.03	0.02	0.03
1312	COX10	Beta	0.575423261006892	0.019688736553258	0	0	0.01
1313	CPA6	Beta	0.547461516865892	0.0281615460981605	0.02	0.04	0.02
1314	CPT1A	Beta	-0.575423261006892	0.019688736553258	0.03	0.04	0.02
1315	CRYGS	Beta	0.623988395567576	0.00978566944671798	0.02	0	0
1316	CSDC2	Beta	-0.594554980682313	0.0151385269561172	0.01	0	0.01
1317	CTSV	Beta	0.579838273239681	0.018555296399773	0.02	0.04	0.02
1318	CUTC	Beta	0.649006798220049	0.00652447858025761	0.03	0.02	0
1319	CYP7B1	Beta	0.651950139708576	0.00620633770738948	0.02	0.01	0.01
1320	DACT2	Beta	-0.628403407800365	0.00913234822864465	0.01	0.02	0
1321	DCBLD1	Beta	0.556291541331471	0.025231808768247	0.04	0.01	0.02
1322	DEPDC7	Beta	0.600441663659365	0.0139183356473997	0.02	0.01	0.02
1323	DESI2	Beta	0.522443114213418	0.0378809936649528	0.03	0.01	0.03
1324	DHRS12	Beta	0.685798566826628	0.00335876296401133	0	0.01	0
1325	DLEU1	Beta	0.535688150911787	0.0324637257751165	0.02	0.01	0
1326	DNAH5	Beta	0.526858126446208	0.0360046895746105	0.04	0.02	0.03
1327	DOCK10	Beta	0.600441663659365	0.0139183356473997	0.03	0	0.02
1328	DPEP2	Beta	0.534216480167524	0.0330347075711528	0.04	0.04	0.04
1329	DPYD	Beta	0.607800017380681	0.0125027953394808	0.02	0.01	0.01
1330	DUOXA1	Beta	0.550404858354418	0.0271575169837989	0.02	0.03	0.04
1331	EFCAB1	Beta	0.512141419003576	0.0425451012344613	0.02	0.03	0.02
1332	EGLN3	Beta	0.576894931751155	0.0193051297118493	0.04	0.01	0
1333	ELP4	Beta	0.504783065282261	0.0461312098170136	0.02	0.04	0.02
1334	EPPK1	Beta	-0.810890580088996	0.000138406226041885	0	0	0
1335	ERMARD	Beta	0.647535127475786	0.00668834580081139	0.01	0	0
1336	ERRFI1	Beta	-0.582781614728208	0.0178282442235487	0.03	0.01	0.01
1337	EZR	Beta	-0.765268787016838	0.000551268355123559	0	0	0
1338	FADD	Beta	-0.631346749288892	0.00871631377047689	0	0.01	0
1339	FAM172A	Beta	0.538631492400313	0.0313442761205177	0.02	0.04	0
1340	FAM175A	Beta	0.518028101980629	0.0398301042989321	0.04	0.04	0.03
1341	FAM214A	Beta	0.516556431236366	0.040496279929478	0.03	0	0.03
1342	FAM69A	Beta	0.572479919518366	0.0204736267761606	0.02	0	0
1343	FAN1	Beta	0.62104505407905	0.0102413219598579	0.02	0.01	0.01
1344	FANCL	Beta	0.573951590262629	0.0200782157689291	0.04	0.02	0.04
1345	FBXL15	Beta	-0.569536578029839	0.0212824827208576	0.03	0.01	0.02
1346	FBXO3	Beta	0.553348199842945	0.026181102292901	0.02	0.04	0.02
1347	FGFRL1	Beta	-0.706401957246312	0.00222169899544496	0	0.02	0
1348	FHL5	Beta	0.554819870587208	0.0257030961450566	0.02	0.01	0.03
1349	FKTN	Beta	0.578366602495418	0.0189273360099635	0.02	0.01	0.04
1350	FOSL2	Beta	-0.629875078544628	0.00892241322064263	0.01	0.01	0.01
1351	FOXO6	Beta	-0.626931737056102	0.00934616892502501	0	0.03	0
1352	FPGT-TNNI3K	Beta	0.643120115242997	0.00719968646470482	0.01	0.01	0
1353	FRK	Beta	0.619573383334786	0.0104753337738454	0.01	0.02	0.03
1354	FUT8	Beta	0.578366602495418	0.0189273360099635	0	0.02	0.03
1355	G2E3	Beta	0.587196626960997	0.0167793566735255	0.02	0.04	0.01
1356	GAB1	Beta	0.543046504633103	0.0297204498005827	0.03	0.03	0.04
1357	GAD1	Beta	-0.604856675892155	0.0130547725567397	0.01	0.01	0.04
1358	GAL3ST2	Beta	0.690213579059418	0.00308246839110963	0	0	0
1359	GALNT13	Beta	0.596026651426576	0.014825942879494	0.01	0.02	0
1360	GALNT16	Beta	-0.516556431236366	0.0404962799294781	0.03	0.04	0.02
1361	GANC	Beta	0.56512156579705	0.0225417505125163	0.02	0	0.01
1362	GATC	Beta	0.510669748259313	0.0432450153979813	0.04	0.02	0.04
1363	GCKR	Beta	0.785872177436522	0.000307514855808013	0	0	0
1364	GDNF	Beta	0.713760310967628	0.00190106275473996	0.01	0	0
1365	GEMIN8	Beta	0.547461516865892	0.0281615460981605	0.03	0.04	0.03
1366	GFM2	Beta	0.573951590262629	0.0200782157689291	0.01	0.02	0.01
1367	GFRA1	Beta	-0.59308330993805	0.0154562291350493	0.03	0.01	0.03
1368	GNAS	Beta	-0.607800017380681	0.0125027953394808	0	0	0.03
1369	GOLGA8M	Beta	0.663723505662681	0.00505511878963794	0.01	0	0
1370	GPRIN1	Beta	-0.50919807751505	0.0439535208018438	0.02	0.04	0.03
1371	GS1-259H13.13	Beta	0.607800017380681	0.0125027953394808	0	0.04	0.02
1372	GSTCD	Beta	0.598969992915102	0.0142159033458964	0.01	0.02	0.01
1373	GTF2IRD2	Beta	0.765268787016838	0.000551268355123559	0	0	0
1374	GTF3C3	Beta	0.572479919518366	0.0204736267761606	0.02	0.03	0.01
1375	HACE1	Beta	0.699043603524997	0.00258483794183895	0.01	0	0.01
1376	HEPACAM2	Beta	0.753495421062733	0.000750418736338047	0	0	0
1377	HIST1H4H	Beta	-0.518028101980629	0.0398301042989321	0.03	0.04	0.03
1378	HIST2H2AC	Beta	-0.604856675892155	0.0130547725567397	0.03	0.01	0
1379	HIST2H2BE	Beta	0.600441663659365	0.0139183356473997	0.01	0.02	0
1380	HN1	Beta	-0.554819870587208	0.0257030961450565	0.01	0.03	0.02
1381	HRASLS5	Beta	0.591611639193787	0.0157791061335677	0	0	0.02
1382	HS3ST5	Beta	0.534216480167524	0.0330347075711528	0.04	0.02	0.04
1383	HSD17B13	Beta	0.591611639193787	0.0157791061335677	0.03	0.01	0.01
1384	HUWE1	Beta	-0.523914784957682	0.0372475530290726	0.02	0.04	0.02
